,ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand_High,PriceBand_Low,FreezeQty,TickSize,LotSize,Multiplier,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,DisplayName,PriceNumerator,PriceDenominator,DetailedDescription
38,NSEFO,43437,1,VOLTAS,VOLTAS25MARFUT,FUTSTK,VOLTAS-FUTSTK,2508600043437,1951.1,1596.35,15001,0.05,300,1,1100100003718,VOLTAS,2025-03-27T14:30:00,VOLTAS 27MAR2025,1,1,VOLTAS25MARFUT
39,NSEFO,41620,1,KEI,KEI25MARFUT,FUTSTK,KEI-FUTSTK,2508600041620,4958.5,4056.95,6001,0.05,150,1,1100100013310,KEI,2025-03-27T14:30:00,KEI 27MAR2025,1,1,KEI25MARFUT
40,NSEFO,35356,1,BERGEPAINT,BERGEPAINT25MARFUT,FUTSTK,BERGEPAINT-FUTSTK,2508600035356,500.5,409.5,52801,0.05,1320,1,1100100000404,BERGEPAINT,2025-03-27T14:30:00,BERGEPAINT 27MAR2025,1,1,BERGEPAINT25MARFUT
41,NSEFO,35677,1,AXISBANK,AXISBANK25JANFUT,FUTSTK,AXISBANK-FUTSTK,2503000035677,1179.95,965.4,18751,0.05,625,1,1100100005900,AXISBANK,2025-01-30T14:30:00,AXISBANK 30JAN2025,1,1,AXISBANK25JANFUT
42,NSEFO,40365,1,CHOLAFIN,CHOLAFIN25JANFUT,FUTSTK,CHOLAFIN-FUTSTK,2503000040365,1314.2,1075.25,18751,0.05,625,1,1100100000685,CHOLAFIN,2025-01-30T14:30:00,CHOLAFIN 30JAN2025,1,1,CHOLAFIN25JANFUT
43,NSEFO,35454,1,BIOCON,BIOCON25FEBFUT,FUTSTK,BIOCON-FUTSTK,2505800035454,407.1,333.05,75001,0.05,2500,1,1100100011373,BIOCON,2025-02-27T14:30:00,BIOCON 27FEB2025,1,1,BIOCON25FEBFUT
44,NSEFO,41270,1,MRF,MRF25JANFUT,FUTSTK,MRF-FUTSTK,2503000041270,144519.25,118243,201,0.05,5,1,1100100002277,MRF,2025-01-30T14:30:00,MRF 30JAN2025,1,1,MRF25JANFUT
45,NSEFO,39694,1,NCC,NCC25JANFUT,FUTSTK,NCC-FUTSTK,2503000039694,302.6,247.55,71001,0.05,1775,1,1100100002319,NCC,2025-01-30T14:30:00,NCC 30JAN2025,1,1,NCC25JANFUT
46,NSEFO,40875,1,PFC,PFC25FEBFUT,FUTSTK,PFC-FUTSTK,2505800040875,496.65,406.35,52001,0.05,1300,1,1100100014299,PFC,2025-02-27T14:30:00,PFC 27FEB2025,1,1,PFC25FEBFUT
47,NSEFO,41512,1,UBL,UBL25FEBFUT,FUTSTK,UBL-FUTSTK,2505800041512,2253.45,1843.7,12001,0.05,400,1,1100100016713,UBL,2025-02-27T14:30:00,UBL 27FEB2025,1,1,UBL25FEBFUT
48,NSEFO,42510,1,TATACOMM,TATACOMM25JANFUT,FUTSTK,TATACOMM-FUTSTK,2503000042510,1887.15,1544,12501,0.05,250,1,1100100003721,TATACOMM,2025-01-30T14:30:00,TATACOMM 30JAN2025,1,1,TATACOMM25JANFUT
49,NSEFO,39176,1,KPITTECH,KPITTECH25FEBFUT,FUTSTK,KPITTECH-FUTSTK,2505800039176,1626,1330.35,16001,0.05,400,1,1100100009683,KPITTECH,2025-02-27T14:30:00,KPITTECH 27FEB2025,1,1,KPITTECH25FEBFUT
50,NSEFO,41273,1,NATIONALUM,NATIONALUM25JANFUT,FUTSTK,NATIONALUM-FUTSTK,2503000041273,233.93,191.39,112501,0.01,3750,1,1100100006364,NATIONALUM,2025-01-30T14:30:00,NATIONALUM 30JAN2025,1,1,NATIONALUM25JANFUT
51,NSEFO,40970,1,GRANULES,GRANULES25JANFUT,FUTSTK,GRANULES-FUTSTK,2503000040970,654.75,535.7,40001,0.05,1000,1,1100100011872,GRANULES,2025-01-30T14:30:00,GRANULES 30JAN2025,1,1,GRANULES25JANFUT
52,NSEFO,35817,1,DLF,DLF25MARFUT,FUTSTK,DLF-FUTSTK,2508600035817,926.1,757.75,24751,0.05,825,1,1100100014732,DLF,2025-03-27T14:30:00,DLF 27MAR2025,1,1,DLF25MARFUT
53,NSEFO,35080,1,ALKEM,ALKEM25FEBFUT,FUTSTK,ALKEM-FUTSTK,2505800035080,6199.25,5072.1,4001,0.05,100,1,1100100011703,ALKEM,2025-02-27T14:30:00,ALKEM 27FEB2025,1,1,ALKEM25FEBFUT
54,NSEFO,41092,1,JINDALSTEL,JINDALSTEL25JANFUT,FUTSTK,JINDALSTEL-FUTSTK,2503000041092,1029.2,842.05,25001,0.05,625,1,1100100006733,JINDALSTEL,2025-01-30T14:30:00,JINDALSTEL 30JAN2025,1,1,JINDALSTEL25JANFUT
55,NSEFO,39047,1,JKCEMENT,JKCEMENT25FEBFUT,FUTSTK,JKCEMENT-FUTSTK,2505800039047,5092.45,4166.55,5001,0.05,125,1,1100100013270,JKCEMENT,2025-02-27T14:30:00,JKCEMENT 27FEB2025,1,1,JKCEMENT25FEBFUT
56,NSEFO,41315,1,SJVN,SJVN25JANFUT,FUTSTK,SJVN-FUTSTK,2503000041315,115.65,94.63,189001,0.01,4725,1,1100100018883,SJVN,2025-01-30T14:30:00,SJVN 30JAN2025,1,1,SJVN25JANFUT
57,NSEFO,42682,1,VOLTAS,VOLTAS25JANFUT,FUTSTK,VOLTAS-FUTSTK,2503000042682,1942.6,1589.4,15001,0.05,300,1,1100100003718,VOLTAS,2025-01-30T14:30:00,VOLTAS 30JAN2025,1,1,VOLTAS25JANFUT
58,NSEFO,38512,1,BHEL,BHEL25JANFUT,FUTSTK,BHEL-FUTSTK,2503000038512,254.05,207.9,105001,0.01,2625,1,1100100000438,BHEL,2025-01-30T14:30:00,BHEL 30JAN2025,1,1,BHEL25JANFUT
59,NSEFO,41617,1,KALYANKJIL,KALYANKJIL25MARFUT,FUTSTK,KALYANKJIL-FUTSTK,2508600041617,830.5,679.5,31001,0.05,775,1,1100100002955,KALYANKJIL,2025-03-27T14:30:00,KALYANKJIL 27MAR2025,1,1,KALYANKJIL25MARFUT
60,NSEFO,40368,1,NMDC,NMDC25FEBFUT,FUTSTK,NMDC-FUTSTK,2505800040368,73.4,60.06,405001,0.01,13500,1,1100100015332,NMDC,2025-02-27T14:30:00,NMDC 27FEB2025,1,1,NMDC25FEBFUT
61,NSEFO,41548,1,VEDL,VEDL25FEBFUT,FUTSTK,VEDL-FUTSTK,2505800041548,493.65,403.9,46001,0.05,1150,1,1100100003063,VEDL,2025-02-27T14:30:00,VEDL 27FEB2025,1,1,VEDL25FEBFUT
62,NSEFO,35339,1,APOLLOHOSP,APOLLOHOSP25JANFUT,FUTSTK,APOLLOHOSP-FUTSTK,2503000035339,8086.45,6616.2,3751,0.05,125,1,1100100000157,APOLLOHOSP,2025-01-30T14:30:00,APOLLOHOSP 30JAN2025,1,1,APOLLOHOSP25JANFUT
63,NSEFO,39218,1,MUTHOOTFIN,MUTHOOTFIN25FEBFUT,FUTSTK,MUTHOOTFIN-FUTSTK,2505800039218,2374.3,1942.65,11001,0.05,275,1,1100100023650,MUTHOOTFIN,2025-02-27T14:30:00,MUTHOOTFIN 27FEB2025,1,1,MUTHOOTFIN25FEBFUT
64,NSEFO,41600,1,ZOMATO,ZOMATO25JANFUT,FUTSTK,ZOMATO-FUTSTK,2503000041600,306.55,250.8,80001,0.05,2000,1,1100100005097,ZOMATO,2025-01-30T14:30:00,ZOMATO 30JAN2025,1,1,ZOMATO25JANFUT
65,NSEFO,39207,1,MCX,MCX25FEBFUT,FUTSTK,MCX-FUTSTK,2505800039207,6952.7,5688.55,4001,0.05,100,1,1100100031181,MCX,2025-02-27T14:30:00,MCX 27FEB2025,1,1,MCX25FEBFUT
66,NSEFO,39052,1,GRASIM,GRASIM25MARFUT,FUTSTK,GRASIM-FUTSTK,2508600039052,2730.1,2233.75,10001,0.05,250,1,1100100001232,GRASIM,2025-03-27T14:30:00,GRASIM 27MAR2025,1,1,GRASIM25MARFUT
67,NSEFO,39189,1,LTF,LTF25FEBFUT,FUTSTK,LTF-FUTSTK,2505800039189,147.5,120.68,178481,0.01,4462,1,1100100024948,LTF,2025-02-27T14:30:00,LTF 27FEB2025,1,1,LTF25FEBFUT
68,NSEFO,43297,1,PFC,PFC25MARFUT,FUTSTK,PFC-FUTSTK,2508600043297,495.95,405.8,52001,0.05,1300,1,1100100014299,PFC,2025-03-27T14:30:00,PFC 27MAR2025,1,1,PFC25MARFUT
69,NSEFO,43230,1,NTPC,NTPC25MARFUT,FUTSTK,NTPC-FUTSTK,2508600043230,370.15,302.85,60001,0.05,1500,1,1100100011630,NTPC,2025-03-27T14:30:00,NTPC 27MAR2025,1,1,NTPC25MARFUT
70,NSEFO,43253,1,OIL,OIL25MARFUT,FUTSTK,OIL-FUTSTK,2508600043253,481.45,393.9,53751,0.05,1075,1,1100100017438,OIL,2025-03-27T14:30:00,OIL 27MAR2025,1,1,OIL25MARFUT
71,NSEFO,43113,1,LICHSGFIN,LICHSGFIN25MARFUT,FUTSTK,LICHSGFIN-FUTSTK,2508600043113,671.2,549.15,40001,0.05,1000,1,1100100001997,LICHSGFIN,2025-03-27T14:30:00,LICHSGFIN 27MAR2025,1,1,LICHSGFIN25MARFUT
72,NSEFO,35422,1,BATAINDIA,BATAINDIA25FEBFUT,FUTSTK,BATAINDIA-FUTSTK,2505800035422,1499.95,1227.2,18751,0.05,375,1,1100100000371,BATAINDIA,2025-02-27T14:30:00,BATAINDIA 27FEB2025,1,1,BATAINDIA25FEBFUT
73,NSEFO,36721,1,141NSETEST,141NSETEST36DECFUT,FUTSTK,141NSETEST-FUTSTK,2633200036721,220,180,100001,0.05,50,1,1100100014781,141NSETEST,2036-11-27T14:30:00,141NSETEST 27NOV2036,1,1,141NSETEST36DECFUT
74,NSEFO,35310,1,AXISBANK,AXISBANK25FEBFUT,FUTSTK,AXISBANK-FUTSTK,2505800035310,1187.75,971.8,18751,0.05,625,1,1100100005900,AXISBANK,2025-02-27T14:30:00,AXISBANK 27FEB2025,1,1,AXISBANK25FEBFUT
75,NSEFO,41610,1,JSWENERGY,JSWENERGY25MARFUT,FUTSTK,JSWENERGY-FUTSTK,2508600041610,718.25,587.7,37501,0.05,750,1,1100100017869,JSWENERGY,2025-03-27T14:30:00,JSWENERGY 27MAR2025,1,1,JSWENERGY25MARFUT
76,NSEFO,35400,1,BPCL,BPCL25MARFUT,FUTSTK,BPCL-FUTSTK,2508600035400,325.95,266.7,72001,0.05,1800,1,1100100000526,BPCL,2025-03-27T14:30:00,BPCL 27MAR2025,1,1,BPCL25MARFUT
77,NSEFO,42976,1,ZYDUSLIFE,ZYDUSLIFE25JANFUT,FUTSTK,ZYDUSLIFE-FUTSTK,2503000042976,1074.3,878.95,27001,0.05,900,1,1100100007929,ZYDUSLIFE,2025-01-30T14:30:00,ZYDUSLIFE 30JAN2025,1,1,ZYDUSLIFE25JANFUT
78,NSEFO,35457,1,BRITANNIA,BRITANNIA25FEBFUT,FUTSTK,BRITANNIA-FUTSTK,2505800035457,5306.15,4341.4,5001,0.05,100,1,1100100000547,BRITANNIA,2025-02-27T14:30:00,BRITANNIA 27FEB2025,1,1,BRITANNIA25FEBFUT
79,NSEFO,35793,1,DABUR,DABUR25MARFUT,FUTSTK,DABUR-FUTSTK,2508600035793,568.65,465.3,50001,0.05,1250,1,1100100000772,DABUR,2025-03-27T14:30:00,DABUR 27MAR2025,1,1,DABUR25MARFUT
80,NSEFO,43153,1,LUPIN,LUPIN25MARFUT,FUTSTK,LUPIN-FUTSTK,2508600043153,2636.6,2157.25,12751,0.05,425,1,1100100010440,LUPIN,2025-03-27T14:30:00,LUPIN 27MAR2025,1,1,LUPIN25MARFUT
81,NSEFO,39903,1,HINDUNILVR,HINDUNILVR25MARFUT,FUTSTK,HINDUNILVR-FUTSTK,2508600039903,2613.15,2138,9001,0.05,300,1,1100100001394,HINDUNILVR,2025-03-27T14:30:00,HINDUNILVR 27MAR2025,1,1,HINDUNILVR25MARFUT
82,NSEFO,39190,1,LTIM,LTIM25FEBFUT,FUTSTK,LTIM-FUTSTK,2505800039190,6228.5,5096.05,4501,0.05,150,1,1100100017818,LTIM,2025-02-27T14:30:00,LTIM 27FEB2025,1,1,LTIM25FEBFUT
83,NSEFO,40723,1,CIPLA,CIPLA25JANFUT,FUTSTK,CIPLA-FUTSTK,2503000040723,1689.95,1382.7,16251,0.05,325,1,1100100000694,CIPLA,2025-01-30T14:30:00,CIPLA 30JAN2025,1,1,CIPLA25JANFUT
84,NSEFO,35135,1,APLAPOLLO,APLAPOLLO25JANFUT,FUTSTK,APLAPOLLO-FUTSTK,2503000035135,1739.65,1423.35,14001,0.05,350,1,1100100025780,APLAPOLLO,2025-01-30T14:30:00,APLAPOLLO 30JAN2025,1,1,APLAPOLLO25JANFUT
85,NSEFO,42507,1,SUNTV,SUNTV25JANFUT,FUTSTK,SUNTV-FUTSTK,2503000042507,751.55,614.9,30001,0.05,750,1,1100100013404,SUNTV,2025-01-30T14:30:00,SUNTV 30JAN2025,1,1,SUNTV25JANFUT
86,NSEFO,42495,1,SBICARD,SBICARD25JANFUT,FUTSTK,SBICARD-FUTSTK,2503000042495,735.5,601.75,32001,0.05,800,1,1100100017971,SBICARD,2025-01-30T14:30:00,SBICARD 30JAN2025,1,1,SBICARD25JANFUT
87,NSEFO,43378,1,TATACOMM,TATACOMM25MARFUT,FUTSTK,TATACOMM-FUTSTK,2508600043378,1903.8,1557.65,12501,0.05,250,1,1100100003721,TATACOMM,2025-03-27T14:30:00,TATACOMM 27MAR2025,1,1,TATACOMM25MARFUT
88,NSEFO,40739,1,COFORGE,COFORGE25JANFUT,FUTSTK,COFORGE-FUTSTK,2503000040739,10629.15,8696.6,2251,0.05,75,1,1100100011543,COFORGE,2025-01-30T14:30:00,COFORGE 30JAN2025,1,1,COFORGE25JANFUT
89,NSEFO,41008,1,HINDCOPPER,HINDCOPPER25JANFUT,FUTSTK,HINDCOPPER-FUTSTK,2503000041008,273.85,224.1,79501,0.01,2650,1,1100100017939,HINDCOPPER,2025-01-30T14:30:00,HINDCOPPER 30JAN2025,1,1,HINDCOPPER25JANFUT
90,NSEFO,39183,1,LICI,LICI25JANFUT,FUTSTK,LICI-FUTSTK,2503000039183,980.35,802.1,23001,0.05,575,1,1100100009480,LICI,2025-01-30T14:30:00,LICI 30JAN2025,1,1,LICI25JANFUT
91,NSEFO,35033,1,ADANIENT,ADANIENT25FEBFUT,FUTSTK,ADANIENT-FUTSTK,2505800035033,2818.75,2306.25,9001,0.05,300,1,1100100000025,ADANIENT,2025-02-27T14:30:00,ADANIENT 27FEB2025,1,1,ADANIENT25FEBFUT
92,NSEFO,41040,1,INDIAMART,INDIAMART25JANFUT,FUTSTK,INDIAMART-FUTSTK,2503000041040,2482.8,2031.35,9001,0.05,300,1,1100100010726,INDIAMART,2025-01-30T14:30:00,INDIAMART 30JAN2025,1,1,INDIAMART25JANFUT
93,NSEFO,43199,1,MUTHOOTFIN,MUTHOOTFIN25MARFUT,FUTSTK,MUTHOOTFIN-FUTSTK,2508600043199,2387.45,1953.4,11001,0.05,275,1,1100100023650,MUTHOOTFIN,2025-03-27T14:30:00,MUTHOOTFIN 27MAR2025,1,1,MUTHOOTFIN25MARFUT
94,NSEFO,39198,1,MARICO,MARICO25FEBFUT,FUTSTK,MARICO-FUTSTK,2505800039198,706.55,578.1,36001,0.05,1200,1,1100100004067,MARICO,2025-02-27T14:30:00,MARICO 27FEB2025,1,1,MARICO25FEBFUT
95,NSEFO,43397,1,TIINDIA,TIINDIA25MARFUT,FUTSTK,TIINDIA-FUTSTK,2508600043397,3996.95,3270.2,6001,0.05,150,1,1100100000312,TIINDIA,2025-03-27T14:30:00,TIINDIA 27MAR2025,1,1,TIINDIA25MARFUT
96,NSEFO,38921,1,INDIANB,INDIANB25JANFUT,FUTSTK,INDIANB-FUTSTK,2503000038921,587.55,480.7,38001,0.05,950,1,1100100014309,INDIANB,2025-01-30T14:30:00,INDIANB 30JAN2025,1,1,INDIANB25JANFUT
97,NSEFO,35432,1,CHOLAFIN,CHOLAFIN25MARFUT,FUTSTK,CHOLAFIN-FUTSTK,2508600035432,1331,1089,18751,0.05,625,1,1100100000685,CHOLAFIN,2025-03-27T14:30:00,CHOLAFIN 27MAR2025,1,1,CHOLAFIN25MARFUT
98,NSEFO,41408,1,TATACONSUM,TATACONSUM25FEBFUT,FUTSTK,TATACONSUM-FUTSTK,2505800041408,1016.9,832.05,22801,0.05,456,1,1100100003432,TATACONSUM,2025-02-27T14:30:00,TATACONSUM 27FEB2025,1,1,TATACONSUM25FEBFUT
99,NSEFO,40377,1,NYKAA,NYKAA25JANFUT,FUTSTK,NYKAA-FUTSTK,2503000040377,179.65,146.99,147501,0.01,2950,1,1100100006545,NYKAA,2025-01-30T14:30:00,NYKAA 30JAN2025,1,1,NYKAA25JANFUT
100,NSEFO,41033,1,JINDALSTEL,JINDALSTEL25MARFUT,FUTSTK,JINDALSTEL-FUTSTK,2508600041033,1040.2,851.05,25001,0.05,625,1,1100100006733,JINDALSTEL,2025-03-27T14:30:00,JINDALSTEL 27MAR2025,1,1,JINDALSTEL25MARFUT
101,NSEFO,35052,1,ACC,ACC25MARFUT,FUTSTK,ACC-FUTSTK,2508600035052,2294,1876.95,12001,0.05,300,1,1100100000022,ACC,2025-03-27T14:30:00,ACC 27MAR2025,1,1,ACC25MARFUT
102,NSEFO,39147,1,KALYANKJIL,KALYANKJIL25JANFUT,FUTSTK,KALYANKJIL-FUTSTK,2503000039147,833.7,682.15,31001,0.05,775,1,1100100002955,KALYANKJIL,2025-01-30T14:30:00,KALYANKJIL 30JAN2025,1,1,KALYANKJIL25JANFUT
103,NSEFO,43152,1,LTTS,LTTS25MARFUT,FUTSTK,LTTS-FUTSTK,2508600043152,5298.8,4335.35,5001,0.05,100,1,1100100018564,LTTS,2025-03-27T14:30:00,LTTS 27MAR2025,1,1,LTTS25MARFUT
104,NSEFO,40410,1,INDUSTOWER,INDUSTOWER25MARFUT,FUTSTK,INDUSTOWER-FUTSTK,2508600040410,382.05,312.6,68001,0.05,1700,1,1100100029135,INDUSTOWER,2025-03-27T14:30:00,INDUSTOWER 27MAR2025,1,1,INDUSTOWER25MARFUT
105,NSEFO,38881,1,ICICIPRULI,ICICIPRULI25FEBFUT,FUTSTK,ICICIPRULI-FUTSTK,2505800038881,730.3,597.55,37501,0.05,750,1,1100100018652,ICICIPRULI,2025-02-27T14:30:00,ICICIPRULI 27FEB2025,1,1,ICICIPRULI25FEBFUT
106,NSEFO,41407,1,TATACOMM,TATACOMM25FEBFUT,FUTSTK,TATACOMM-FUTSTK,2505800041407,1898,1552.95,12501,0.05,250,1,1100100003721,TATACOMM,2025-02-27T14:30:00,TATACOMM 27FEB2025,1,1,TATACOMM25FEBFUT
107,NSEFO,43417,1,UNITDSPR,UNITDSPR25MARFUT,FUTSTK,UNITDSPR-FUTSTK,2508600043417,1817.2,1486.8,14001,0.05,350,1,1100100010447,UNITDSPR,2025-03-27T14:30:00,UNITDSPR 27MAR2025,1,1,UNITDSPR25MARFUT
108,NSEFO,43298,1,PIDILITIND,PIDILITIND25MARFUT,FUTSTK,PIDILITIND-FUTSTK,2508600043298,3245.9,2655.75,7501,0.05,250,1,1100100002664,PIDILITIND,2025-03-27T14:30:00,PIDILITIND 27MAR2025,1,1,PIDILITIND25MARFUT
109,NSEFO,42509,1,TATACHEM,TATACHEM25JANFUT,FUTSTK,TATACHEM-FUTSTK,2503000042509,1165.35,953.5,22001,0.05,550,1,1100100003405,TATACHEM,2025-01-30T14:30:00,TATACHEM 30JAN2025,1,1,TATACHEM25JANFUT
110,NSEFO,36715,1,101NSETEST,101NSETEST36DECFUT,FUTSTK,101NSETEST-FUTSTK,2633200036715,220,180,100001,0.05,50,1,1100100014772,101NSETEST,2036-11-27T14:30:00,101NSETEST 27NOV2036,1,1,101NSETEST36DECFUT
111,NSEFO,35185,1,ADANIPORTS,ADANIPORTS25MARFUT,FUTSTK,ADANIPORTS-FUTSTK,2508600035185,1380.75,1129.7,16001,0.05,400,1,1100100015083,ADANIPORTS,2025-03-27T14:30:00,ADANIPORTS 27MAR2025,1,1,ADANIPORTS25MARFUT
112,NSEFO,35569,1,BSE,BSE25FEBFUT,FUTSTK,BSE-FUTSTK,2505800035569,5907.85,4833.7,5001,0.05,125,1,1100100019585,BSE,2025-02-27T14:30:00,BSE 27FEB2025,1,1,BSE25FEBFUT
113,NSEFO,42480,1,PEL,PEL25JANFUT,FUTSTK,PEL-FUTSTK,2503000042480,1223.7,1001.25,22501,0.05,750,1,1100100002412,PEL,2025-01-30T14:30:00,PEL 30JAN2025,1,1,PEL25JANFUT
114,NSEFO,35007,1,MIDCPNIFTY,MIDCPNIFTY25JANFUT,FUTIDX,MIDCPNIFTY-FUTIDX,2502700035007,14222.7,11636.75,2801,0.05,50,1,-1,NIFTY MID SELECT,2025-01-27T14:30:00,MIDCPNIFTY 27JAN2025,1,1,MIDCPNIFTY25JANFUT
115,NSEFO,41463,1,TECHM,TECHM25FEBFUT,FUTSTK,TECHM-FUTSTK,2505800041463,1895.85,1551.15,18001,0.05,600,1,1100100013538,TECHM,2025-02-27T14:30:00,TECHM 27FEB2025,1,1,TECHM25FEBFUT
116,NSEFO,35453,1,BHEL,BHEL25FEBFUT,FUTSTK,BHEL-FUTSTK,2505800035453,255.9,209.35,105001,0.01,2625,1,1100100000438,BHEL,2025-02-27T14:30:00,BHEL 27FEB2025,1,1,BHEL25FEBFUT
117,NSEFO,43387,1,TATACONSUM,TATACONSUM25MARFUT,FUTSTK,TATACONSUM-FUTSTK,2508600043387,1024.1,837.9,22801,0.05,456,1,1100100003432,TATACONSUM,2025-03-27T14:30:00,TATACONSUM 27MAR2025,1,1,TATACONSUM25MARFUT
118,NSEFO,38947,1,INDUSINDBK,INDUSINDBK25FEBFUT,FUTSTK,INDUSINDBK-FUTSTK,2505800038947,1068.65,874.35,20001,0.05,500,1,1100100005258,INDUSINDBK,2025-02-27T14:30:00,INDUSINDBK 27FEB2025,1,1,INDUSINDBK25FEBFUT
119,NSEFO,35295,1,AUBANK,AUBANK25FEBFUT,FUTSTK,AUBANK-FUTSTK,2505800035295,603.05,493.4,40001,0.05,1000,1,1100100021238,AUBANK,2025-02-27T14:30:00,AUBANK 27FEB2025,1,1,AUBANK25FEBFUT
120,NSEFO,43428,1,VEDL,VEDL25MARFUT,FUTSTK,VEDL-FUTSTK,2508600043428,494.9,404.95,46001,0.05,1150,1,1100100003063,VEDL,2025-03-27T14:30:00,VEDL 27MAR2025,1,1,VEDL25MARFUT
121,NSEFO,36287,1,BAJFINANCE,BAJFINANCE25JANFUT,FUTSTK,BAJFINANCE-FUTSTK,2503000036287,7561.35,6186.6,3751,0.05,125,1,1100100000317,BAJFINANCE,2025-01-30T14:30:00,BAJFINANCE 30JAN2025,1,1,BAJFINANCE25JANFUT
122,NSEFO,40474,1,ONGC,ONGC25FEBFUT,FUTSTK,ONGC-FUTSTK,2505800040474,264.15,216.1,96251,0.01,1925,1,1100100002475,ONGC,2025-02-27T14:30:00,ONGC 27FEB2025,1,1,ONGC25FEBFUT
123,NSEFO,40835,1,DABUR,DABUR25JANFUT,FUTSTK,DABUR-FUTSTK,2503000040835,560.95,459,50001,0.05,1250,1,1100100000772,DABUR,2025-01-30T14:30:00,DABUR 30JAN2025,1,1,DABUR25JANFUT
124,NSEFO,43122,1,LTIM,LTIM25MARFUT,FUTSTK,LTIM-FUTSTK,2508600043122,6243,5107.95,4501,0.05,150,1,1100100017818,LTIM,2025-03-27T14:30:00,LTIM 27MAR2025,1,1,LTIM25MARFUT
125,NSEFO,35728,1,CAMS,CAMS25JANFUT,FUTSTK,CAMS-FUTSTK,2503000035728,5579.2,4564.8,5001,0.05,125,1,1100100000342,CAMS,2025-01-30T14:30:00,CAMS 30JAN2025,1,1,CAMS25JANFUT
126,NSEFO,36697,1,051NSETEST,051NSETEST36DECFUT,FUTSTK,051NSETEST-FUTSTK,2633200036697,220,180,100001,0.05,50,1,1100100014758,051NSETEST,2036-11-27T14:30:00,051NSETEST 27NOV2036,1,1,051NSETEST36DECFUT
127,NSEFO,35332,1,BALKRISIND,BALKRISIND25MARFUT,FUTSTK,BALKRISIND-FUTSTK,2508600035332,3252.45,2661.1,9001,0.05,300,1,1100100000335,BALKRISIND,2025-03-27T14:30:00,BALKRISIND 27MAR2025,1,1,BALKRISIND25MARFUT
128,NSEFO,35533,1,COALINDIA,COALINDIA25MARFUT,FUTSTK,COALINDIA-FUTSTK,2508600035533,425.6,348.25,52501,0.05,1050,1,1100100020374,COALINDIA,2025-03-27T14:30:00,COALINDIA 27MAR2025,1,1,COALINDIA25MARFUT
129,NSEFO,35665,1,ASTRAL,ASTRAL25JANFUT,FUTSTK,ASTRAL-FUTSTK,2503000035665,1826.85,1494.7,14681,0.05,367,1,1100100014418,ASTRAL,2025-01-30T14:30:00,ASTRAL 30JAN2025,1,1,ASTRAL25JANFUT
130,NSEFO,40481,1,IRB,IRB25MARFUT,FUTSTK,IRB-FUTSTK,2508600040481,64.13,52.47,410001,0.01,10250,1,1100100015313,IRB,2025-03-27T14:30:00,IRB 27MAR2025,1,1,IRB25MARFUT
131,NSEFO,35212,1,APOLLOTYRE,APOLLOTYRE25MARFUT,FUTSTK,APOLLOTYRE-FUTSTK,2508600035212,591.7,484.15,51001,0.05,1700,1,1100100000163,APOLLOTYRE,2025-03-27T14:30:00,APOLLOTYRE 27MAR2025,1,1,APOLLOTYRE25MARFUT
132,NSEFO,43177,1,MFSL,MFSL25MARFUT,FUTSTK,MFSL-FUTSTK,2508600043177,1244.95,1018.6,24001,0.05,800,1,1100100002142,MFSL,2025-03-27T14:30:00,MFSL 27MAR2025,1,1,MFSL25MARFUT
133,NSEFO,43406,1,ULTRACEMCO,ULTRACEMCO25MARFUT,FUTSTK,ULTRACEMCO-FUTSTK,2508600043406,12770.55,10448.6,2001,0.05,50,1,1100100011532,ULTRACEMCO,2025-03-27T14:30:00,ULTRACEMCO 27MAR2025,1,1,ULTRACEMCO25MARFUT
134,NSEFO,42277,1,KOTAKBANK,KOTAKBANK25MARFUT,FUTSTK,KOTAKBANK-FUTSTK,2508600042277,2005.55,1640.9,16001,0.05,400,1,1100100001922,KOTAKBANK,2025-03-27T14:30:00,KOTAKBANK 27MAR2025,1,1,KOTAKBANK25MARFUT
135,NSEFO,43267,1,PAGEIND,PAGEIND25MARFUT,FUTSTK,PAGEIND-FUTSTK,2508600043267,53103.5,43448.35,451,0.05,15,1,1100100014413,PAGEIND,2025-03-27T14:30:00,PAGEIND 27MAR2025,1,1,PAGEIND25MARFUT
136,NSEFO,37263,1,BHARATFORG,BHARATFORG25JANFUT,FUTSTK,BHARATFORG-FUTSTK,2503000037263,1439.05,1177.4,20001,0.05,500,1,1100100000422,BHARATFORG,2025-01-30T14:30:00,BHARATFORG 30JAN2025,1,1,BHARATFORG25JANFUT
137,NSEFO,41172,1,M&MFIN,M&MFIN25JANFUT,FUTSTK,M&MFIN-FUTSTK,2503000041172,292.45,239.3,80001,0.05,2000,1,1100100013285,M&MFIN,2025-01-30T14:30:00,M&MFIN 30JAN2025,1,1,M&MFIN25JANFUT
138,NSEFO,38263,1,CYIENT,CYIENT25FEBFUT,FUTSTK,CYIENT-FUTSTK,2505800038263,2046.95,1674.8,12001,0.05,300,1,1100100005748,CYIENT,2025-02-27T14:30:00,CYIENT 27FEB2025,1,1,CYIENT25FEBFUT
